ts_utc,city,lat,lon,temp_c,feelslike_c,condition_text,humidity,wind_kph,wind_dir,pressure_mb,precip_mm,cloud,uv,is_day
2026-06-01T14:42:40Z,Ahmedabad,23.0333,72.6167,34.5,37.6,Clear,44,16.6,SSW,1005.0,0.0,14,0.0,0
2026-06-01T19:47:48Z,Chennai,13.0833,80.2833,29.5,33.9,Clear,70,25.9,SW,1007.0,0.0,17,0.0,0
2026-06-01T19:47:48Z,Mumbai,18.975,72.826,30.1,35.2,Clear,69,14.8,WNW,1009.0,0.0,9,0.0,0
2026-06-01T19:47:49Z,Delhi,42.85,-80.5,21.7,14.0,Sunny,37,19.4,ENE,1019.0,0.0,1,6.2,1
2026-06-01T19:47:49Z,Bengaluru,12.9833,77.5833,22.8,17.5,Light rain shower,79,6.8,WSW,1012.0,1.82,89,0.0,0
2026-06-01T19:47:49Z,Kolkata,22.5697,88.3697,29.4,34.3,Clear,74,14.0,S,1005.0,0.0,11,0.0,0
2026-06-01T19:47:50Z,Hyderabad,17.3753,78.4744,31.1,31.7,Mist,41,16.9,WSW,1011.0,0.0,25,0.0,0
2026-06-01T19:47:50Z,Pune,18.5333,73.8667,26.1,23.4,Clear,75,17.6,W,1010.0,0.0,19,0.0,0
2026-06-01T19:47:51Z,Ahmedabad,23.0333,72.6167,32.0,35.5,Clear,54,10.1,WNW,1007.0,0.0,11,0.0,0
2026-06-01T22:53:39Z,Chennai,13.0833,80.2833,29.0,31.7,Partly Cloudy,64,19.8,SW,1007.0,0.0,28,0.0,0
2026-06-01T22:53:39Z,Mumbai,18.975,72.826,29.8,34.2,Patchy rain nearby,68,9.7,WNW,1009.0,0.01,52,0.0,0
2026-06-01T22:53:39Z,Delhi,42.85,-80.5,21.8,13.8,Sunny,38,20.2,ENE,1019.0,0.0,0,1.5,1
2026-06-01T22:53:40Z,Bengaluru,12.9833,77.5833,22.7,18.6,Light rain shower,79,3.6,NNW,1012.0,0.19,55,0.0,0
2026-06-01T22:53:40Z,Kolkata,22.5697,88.3697,28.7,33.8,Clear,79,12.6,S,1006.0,0.0,10,0.0,0
2026-06-01T22:53:41Z,Hyderabad,17.3753,78.4744,30.2,31.5,Clear,51,21.2,W,1006.0,0.0,6,0.0,0
2026-06-01T22:53:41Z,Pune,18.5333,73.8667,25.2,19.3,Clear,77,14.0,W,1010.0,0.0,24,0.0,0
2026-06-01T22:53:41Z,Ahmedabad,23.0333,72.6167,30.6,33.7,Clear,59,13.3,WSW,1006.0,0.0,5,0.0,0
2026-06-02T02:08:33Z,Chennai,13.0833,80.2833,29.9,33.2,Partly Cloudy,62,16.2,SW,1008.0,0.0,47,1.1,1
2026-06-02T02:08:33Z,Mumbai,18.975,72.826,29.9,34.2,Patchy rain nearby,67,11.2,W,1010.0,0.05,63,0.7,1
2026-06-02T02:08:33Z,Delhi,42.85,-80.5,14.3,7.5,Clear,51,14.0,ENE,1021.0,0.0,0,0.0,0
2026-06-02T02:08:34Z,Bengaluru,12.9833,77.5833,23.1,18.6,Partly Cloudy,76,3.6,W,1012.0,0.0,32,1.0,1
2026-06-02T02:08:34Z,Kolkata,22.5697,88.3697,32.4,38.4,Sunny,61,17.3,SSW,1007.0,0.0,12,1.7,1
2026-06-02T02:08:35Z,Hyderabad,17.3753,78.4744,32.7,33.3,Sunny,40,16.2,WNW,1008.0,0.0,10,0.8,1
2026-06-02T02:08:35Z,Pune,18.5333,73.8667,25.8,22.3,Sunny,72,14.4,WSW,1011.0,0.0,9,0.8,1
2026-06-02T02:08:35Z,Ahmedabad,23.0333,72.6167,30.9,34.5,Sunny,59,16.2,W,1008.0,0.0,5,0.7,1
2026-06-02T07:12:51Z,Chennai,13.0833,80.2833,33.3,38.7,Sunny,55,14.4,S,1007.0,0.0,21,8.7,1
2026-06-02T07:12:51Z,Mumbai,18.975,72.826,31.2,35.3,Sunny,60,11.5,WSW,1009.0,0.0,2,10.8,1
2026-06-02T07:12:51Z,Delhi,42.85,-80.5,10.7,8.0,Clear,62,14.0,NE,1023.0,0.0,0,0.0,0
2026-06-02T07:12:52Z,Bengaluru,12.9833,77.5833,28.9,29.6,Sunny,51,10.8,W,1010.0,0.0,21,9.1,1
2026-06-02T07:12:52Z,Kolkata,22.5697,88.3697,39.4,32.8,Partly Cloudy,31,13.0,S,1004.0,0.0,28,7.3,1
2026-06-02T07:12:52Z,Hyderabad,17.3753,78.4744,37.8,30.7,Partly Cloudy,26,15.5,WNW,1007.0,0.0,26,9.8,1
2026-06-02T07:12:53Z,Pune,18.5333,73.8667,34.6,27.7,Sunny,36,15.1,W,1009.0,0.0,12,11.0,1
2026-06-02T07:12:53Z,Ahmedabad,23.0333,72.6167,38.7,31.8,Thundery outbreaks in nearby,34,14.8,SW,1006.0,0.0,30,10.8,1
2026-06-02T12:31:02Z,Chennai,13.0833,80.2833,32.2,39.2,Sunny,65,26.6,SSE,1004.0,0.0,11,0.4,1
2026-06-02T12:31:03Z,Mumbai,18.975,72.826,31.2,37.4,Sunny,68,16.2,W,1006.0,0.0,0,1.0,1
2026-06-02T12:31:03Z,Delhi,42.85,-80.5,15.0,8.6,Sunny,52,12.2,NE,1026.0,0.0,0,0.8,1
2026-06-02T12:31:04Z,Bengaluru,12.9833,77.5833,29.3,29.8,Partly Cloudy,49,12.6,WSW,1008.0,0.0,45,0.5,1
2026-06-02T12:31:04Z,Kolkata,22.5697,88.3697,33.7,37.9,Sunny,50,14.0,SSE,1002.0,0.0,14,0.1,1
2026-06-02T12:31:04Z,Hyderabad,17.3753,78.4744,33.1,24.4,Patchy rain nearby,36,24.5,W,1004.0,0.02,77,0.4,1
2026-06-02T12:31:05Z,Pune,18.5333,73.8667,33.9,24.1,Sunny,36,29.9,WNW,1006.0,0.0,9,0.9,1
2026-06-02T12:31:05Z,Ahmedabad,23.0333,72.6167,41.3,33.6,Sunny,21,18.7,WSW,1001.0,0.0,19,1.1,1
2026-06-02T18:27:09Z,Chennai,13.0833,80.2833,29.7,36.0,Clear,77,25.2,SSW,1007.0,0.0,15,0.0,0
2026-06-02T18:27:10Z,Mumbai,18.975,72.826,30.9,36.3,Patchy rain nearby,66,14.8,WSW,1008.0,0.04,88,0.0,0
2026-06-02T18:27:10Z,Delhi,42.85,-80.5,23.4,17.7,Sunny,35,8.6,ENE,1025.0,0.0,3,7.7,1
2026-06-02T18:27:10Z,Bengaluru,12.9833,77.5833,24.8,18.0,Partly Cloudy,72,14.4,WSW,1011.0,0.0,33,0.0,0
2026-06-02T18:27:11Z,Kolkata,22.5697,88.3697,30.2,36.6,Clear,74,19.8,S,1003.0,0.0,11,0.0,0
2026-06-02T18:27:11Z,Hyderabad,17.3753,78.4744,33.5,28.5,Partly Cloudy,34,5.4,W,1005.0,0.0,27,0.0,0
2026-06-02T18:27:11Z,Pune,18.5333,73.8667,26.4,25.1,Clear,69,22.3,W,1010.0,0.0,7,0.0,0
2026-06-02T18:27:12Z,Ahmedabad,23.0333,72.6167,32.0,35.9,Clear,56,18.7,SSW,1004.0,0.0,5,0.0,0
2026-06-02T22:52:13Z,Chennai,13.0833,80.2833,28.8,33.9,Clear,78,24.5,SSW,1005.0,0.0,13,0.0,0
2026-06-02T22:52:13Z,Mumbai,18.975,72.826,30.3,35.6,Light rain shower,69,17.6,WSW,1006.0,0.17,75,0.0,0
2026-06-02T22:52:13Z,Delhi,42.85,-80.5,22.8,18.1,Sunny,33,4.0,WSW,1025.0,0.0,0,1.2,1
2026-06-02T22:52:14Z,Bengaluru,12.9833,77.5833,22.2,15.6,Partly Cloudy,84,13.7,NW,1009.0,0.0,28,0.0,0
2026-06-02T22:52:14Z,Kolkata,22.5697,88.3697,29.4,34.6,Clear,75,18.0,S,1003.0,0.0,16,0.0,0
2026-06-02T22:52:15Z,Hyderabad,17.3753,78.4744,27.3,28.6,Patchy rain nearby,61,21.6,W,1007.0,0.06,86,0.0,0
2026-06-02T22:52:15Z,Pune,18.5333,73.8667,25.2,20.1,Clear,74,9.4,WSW,1008.0,0.0,16,0.0,0
2026-06-02T22:52:15Z,Ahmedabad,23.0333,72.6167,30.8,34.4,Clear,60,12.2,WSW,1004.0,0.0,11,0.0,0
2026-06-03T02:26:19Z,Chennai,13.0833,80.2833,30.0,35.4,Sunny,72,13.3,SW,1007.0,0.0,12,1.0,1
2026-06-03T02:26:19Z,Mumbai,18.975,72.826,30.4,35.4,Patchy rain nearby,68,13.3,SW,1008.0,0.14,57,0.7,1
2026-06-03T02:26:20Z,Delhi,42.85,-80.5,14.6,8.5,Clear,47,10.8,N,1026.0,0.0,0,0.0,0
2026-06-03T02:26:20Z,Bengaluru,12.9833,77.5833,23.1,16.4,Partly Cloudy,77,14.0,WNW,1011.0,0.0,29,0.7,1
2026-06-03T02:26:20Z,Kolkata,22.5697,88.3697,33.6,38.0,Sunny,52,20.9,SSW,1004.0,0.0,17,1.7,1
2026-06-03T02:26:21Z,Hyderabad,17.3753,78.4744,26.4,24.9,Partly Cloudy,65,21.2,W,1009.0,0.0,44,0.4,1
2026-06-03T02:26:21Z,Pune,18.5333,73.8667,25.7,22.0,Sunny,70,13.0,WSW,1010.0,0.0,6,0.8,1
2026-06-03T02:26:21Z,Ahmedabad,23.0333,72.6167,31.7,34.9,Sunny,55,17.3,WSW,1006.0,0.0,17,0.7,1
2026-06-03T07:27:09Z,Chennai,13.0833,80.2833,33.2,39.5,Sunny,58,21.6,SE,1005.0,0.0,9,10.2,1
2026-06-03T07:27:10Z,Mumbai,18.975,72.826,31.6,36.3,Sunny,61,16.2,SW,1007.0,0.0,13,10.8,1
2026-06-03T07:27:10Z,Delhi,42.85,-80.5,10.8,9.1,Clear,64,7.6,NNE,1026.0,0.0,0,0.0,0
2026-06-03T07:27:10Z,Bengaluru,12.9833,77.5833,30.1,30.6,Patchy rain nearby,46,13.3,WNW,1008.0,0.03,84,9.7,1
2026-06-03T07:27:11Z,Kolkata,22.5697,88.3697,40.4,33.1,Sunny,29,16.9,SSW,1001.0,0.0,25,8.1,1
2026-06-03T07:27:11Z,Hyderabad,17.3753,78.4744,34.5,27.2,Sunny,35,16.9,WNW,1006.0,0.0,24,8.7,1
2026-06-03T07:27:11Z,Pune,18.5333,73.8667,34.3,27.1,Partly Cloudy,35,16.6,WSW,1007.0,0.0,44,11.1,1
2026-06-03T07:27:12Z,Ahmedabad,23.0333,72.6167,39.1,32.5,Sunny,33,13.3,SW,1004.0,0.0,19,9.7,1
2026-06-03T13:01:53Z,Chennai,13.0833,80.2833,33.2,46.1,Mist,71,27.7,SSE,1003.0,0.0,50,0.0,1
2026-06-03T13:01:53Z,Mumbai,18.975,72.826,32.1,39.8,Mist,67,20.2,SW,1005.0,0.0,25,0.2,1
2026-06-03T13:01:53Z,Delhi,42.85,-80.5,16.4,16.4,Sunny,50,11.2,NNW,1029.0,0.0,0,2.1,1
2026-06-03T13:01:54Z,Bengaluru,12.9833,77.5833,26.1,28.2,Partly cloudy,79,14.4,W,1011.0,0.95,50,0.0,1
2026-06-03T13:01:54Z,Kolkata,22.5697,88.3697,31.2,35.7,Mist,75,25.9,S,1000.0,0.0,75,0.0,0
2026-06-03T13:01:55Z,Hyderabad,17.3753,78.4744,33.3,35.2,Mist,41,22.7,WNW,1006.0,0.0,50,0.0,1
2026-06-03T13:01:55Z,Pune,18.5333,73.8667,30.5,31.6,Sunny,49,30.2,W,1005.0,0.0,17,0.2,1
2026-06-03T13:01:55Z,Ahmedabad,23.0333,72.6167,37.3,41.5,Overcast,37,32.4,S,1001.0,0.0,50,0.1,1
2026-06-03T18:37:35Z,Chennai,13.0833,80.2833,32.1,43.8,Mist,75,19.4,WNW,1005.0,1.47,50,0.0,0
2026-06-03T18:37:35Z,Mumbai,18.975,72.826,31.4,38.7,Mist,66,23.8,SSW,1007.0,0.0,50,0.0,0
2026-06-03T18:37:36Z,Delhi,42.85,-80.5,26.8,26.2,Sunny,21,11.5,WSW,1025.0,0.0,0,7.9,1
2026-06-03T18:37:36Z,Bengaluru,12.9833,77.5833,22.3,24.7,Partly cloudy,94,16.9,WSW,1014.0,0.0,50,0.0,0
2026-06-03T18:37:37Z,Kolkata,22.5697,88.3697,30.2,40.3,Mist,89,20.5,SSW,1001.0,0.0,75,0.0,0
2026-06-03T18:37:37Z,Hyderabad,17.3753,78.4744,29.1,30.1,Partly Cloudy,53,19.4,WSW,1005.0,0.0,27,0.0,0
2026-06-03T18:37:37Z,Pune,18.5333,73.8667,25.1,18.3,Clear,74,16.6,W,1007.0,0.0,11,0.0,0
2026-06-03T18:37:38Z,Ahmedabad,23.0333,72.6167,31.4,34.4,Mist,63,19.8,W,1003.0,0.0,50,0.0,0
2026-06-03T22:55:30Z,Chennai,13.0833,80.2833,31.4,38.0,Mist,75,12.2,WSW,1003.0,0.0,50,0.0,0
2026-06-03T22:55:30Z,Mumbai,18.975,72.826,30.2,36.6,Mist,75,23.0,SSW,1004.0,0.01,25,0.0,0
2026-06-03T22:55:31Z,Delhi,42.85,-80.5,25.3,24.8,Sunny,28,16.9,WSW,1024.0,0.0,0,1.7,1
2026-06-03T22:55:31Z,Bengaluru,12.9833,77.5833,21.1,21.1,Partly cloudy,88,17.3,WSW,1012.0,0.0,50,0.0,0
2026-06-03T22:55:31Z,Kolkata,22.5697,88.3697,30.4,38.3,Mist,89,15.8,SSW,1001.0,0.0,50,0.0,0
2026-06-03T22:55:32Z,Hyderabad,17.3753,78.4744,27.5,28.4,Patchy rain nearby,56,18.7,W,1006.0,0.09,76,0.0,0
2026-06-03T22:55:32Z,Pune,18.5333,73.8667,24.3,18.1,Clear,78,11.5,WSW,1006.0,0.0,23,0.0,0
2026-06-03T22:55:32Z,Ahmedabad,23.0333,72.6167,30.4,32.9,Mist,55,12.6,W,1002.0,0.0,25,0.0,0
2026-06-04T02:14:19Z,Chennai,13.0833,80.2833,31.3,35.6,Partly cloudy,66,21.6,W,1005.0,0.0,50,1.0,1
2026-06-04T02:14:20Z,Mumbai,18.975,72.826,30.2,36.3,Mist,75,22.7,S,1006.0,0.0,25,0.7,1
2026-06-04T02:14:20Z,Delhi,42.85,-80.5,19.2,19.2,Clear,46,11.5,W,1024.0,0.0,25,0.0,0
2026-06-04T02:14:20Z,Bengaluru,12.9833,77.5833,22.3,24.8,Sunny,88,19.8,WSW,1013.0,0.0,25,1.0,1
2026-06-04T02:14:21Z,Kolkata,22.5697,88.3697,31.3,34.4,Mist,84,16.6,SSW,1002.0,0.0,25,1.7,1
2026-06-04T02:14:21Z,Hyderabad,17.3753,78.4744,28.1,29.8,Mist,62,23.8,W,1009.0,0.0,25,1.2,1
2026-06-04T02:14:22Z,Pune,18.5333,73.8667,25.0,18.8,Sunny,74,11.5,W,1008.0,0.0,19,0.8,1
2026-06-04T02:14:22Z,Ahmedabad,23.0333,72.6167,29.3,31.3,Mist,62,10.4,WSW,1003.0,0.0,25,0.7,1
2026-06-04T07:11:03Z,Chennai,13.0833,80.2833,37.1,46.9,Sunny,48,8.3,WSW,1004.0,0.0,25,10.2,1
2026-06-04T07:11:03Z,Mumbai,18.975,72.826,34.3,43.0,Mist,60,25.6,SW,1006.0,0.0,50,11.0,1
2026-06-04T07:11:04Z,Delhi,42.85,-80.5,12.2,11.6,Clear,71,7.9,WSW,1023.0,0.0,0,0.0,0
2026-06-04T07:11:04Z,Bengaluru,12.9833,77.5833,30.4,33.7,Sunny,59,20.9,W,1013.0,0.0,25,12.4,1
2026-06-04T07:11:05Z,Kolkata,22.5697,88.3697,36.2,38.2,Mist,64,22.0,SSW,1002.0,0.0,50,8.1,1
2026-06-04T07:11:05Z,Hyderabad,17.3753,78.4744,35.2,37.5,Partly cloudy,39,18.4,WNW,1009.0,0.0,50,11.3,1
2026-06-04T07:11:06Z,Pune,18.5333,73.8667,34.1,27.5,Sunny,37,13.3,W,1006.0,0.0,14,11.8,1
2026-06-04T07:11:06Z,Ahmedabad,23.0333,72.6167,34.1,38.3,Overcast,47,19.1,SW,1004.0,0.0,25,8.6,1
2026-06-04T11:41:28Z,Chennai,13.0833,80.2833,37.2,39.2,Partly cloudy,57,25.6,SSE,1001.0,0.0,50,0.2,1
2026-06-04T11:41:28Z,Mumbai,18.975,72.826,33.1,44.6,Partly cloudy,67,24.8,SW,1004.0,0.0,50,1.1,1
2026-06-04T11:41:28Z,Delhi,42.85,-80.5,9.6,8.0,Sunny,95,10.8,WSW,1024.0,0.0,0,0.3,1
2026-06-04T11:41:29Z,Bengaluru,12.9833,77.5833,31.4,33.8,Partly cloudy,52,18.4,WSW,1010.0,0.0,50,0.2,1
2026-06-04T11:41:29Z,Kolkata,22.5697,88.3697,36.1,38.1,Mist,64,19.8,SW,998.0,6.23,25,0.2,1
2026-06-04T11:41:29Z,Hyderabad,17.3753,78.4744,30.0,30.5,Mist,66,9.0,WSW,1005.0,0.81,50,0.4,1
2026-06-04T11:41:30Z,Pune,18.5333,73.8667,30.8,32.7,Patchy rain nearby,53,24.1,WSW,1005.0,0.03,76,0.8,1
2026-06-04T11:41:30Z,Ahmedabad,23.0333,72.6167,38.1,42.3,Overcast,35,23.0,SW,1000.0,0.0,25,2.9,1
2026-06-04T14:24:38Z,Chennai,13.0833,80.2833,33.2,43.9,Partly cloudy,71,25.2,SSE,1003.0,0.0,50,0.0,0
2026-06-04T14:24:39Z,Mumbai,18.975,72.826,32.2,42.7,Mist,71,29.5,SSW,1004.0,0.0,50,0.0,0
2026-06-04T14:24:39Z,Delhi,42.85,-80.5,21.3,21.3,Sunny,42,13.7,SW,1023.0,0.0,0,4.1,1
2026-06-04T14:24:39Z,Bengaluru,12.9833,77.5833,28.2,30.7,Partly cloudy,66,20.2,WSW,1011.0,0.0,50,0.0,0
2026-06-04T14:24:40Z,Kolkata,22.5697,88.3697,33.4,46.2,Mist,75,15.8,SE,1000.0,0.2,25,0.0,0
2026-06-04T14:24:40Z,Hyderabad,17.3753,78.4744,30.3,32.8,Mist,55,9.7,NW,1007.0,0.63,75,0.0,0
2026-06-04T14:24:40Z,Pune,18.5333,73.8667,27.8,29.8,Clear,66,27.0,WSW,1006.0,0.0,20,0.0,0
2026-06-04T14:24:41Z,Ahmedabad,23.0333,72.6167,35.4,41.1,Overcast,47,20.9,SSW,1000.0,0.0,25,0.0,0
2026-06-04T17:36:12Z,Chennai,13.0833,80.2833,32.2,44.0,Partly cloudy,80,23.4,S,1005.0,0.0,50,0.0,0
2026-06-04T17:36:13Z,Mumbai,18.975,72.826,32.2,40.9,Mist,71,24.1,SSW,1006.0,0.01,50,0.0,0
2026-06-04T17:36:13Z,Delhi,42.85,-80.5,25.7,26.0,Sunny,25,17.6,SW,1021.0,0.0,0,8.7,1
2026-06-04T17:36:13Z,Bengaluru,12.9833,77.5833,24.1,26.0,Partly cloudy,78,19.8,WSW,1014.0,0.0,75,0.0,0
2026-06-04T17:36:14Z,Kolkata,22.5697,88.3697,31.3,39.7,Mist,84,15.8,SSE,1001.0,0.0,50,0.0,0
2026-06-04T17:36:14Z,Hyderabad,17.3753,78.4744,30.4,32.5,Mist,55,23.0,W,1009.0,0.04,50,0.0,0
2026-06-04T17:36:14Z,Pune,18.5333,73.8667,26.3,24.6,Clear,75,21.6,W,1007.0,0.0,14,0.0,0
2026-06-04T17:36:15Z,Ahmedabad,23.0333,72.6167,32.2,36.2,Mist,63,11.9,WNW,1002.0,0.0,50,0.0,0
2026-06-04T19:50:13Z,Chennai,13.0833,80.2833,32.2,44.0,Partly cloudy,80,18.7,SW,1004.0,0.0,50,0.0,0
2026-06-04T19:50:14Z,Mumbai,18.975,72.826,31.1,37.9,Mist,75,22.3,SSW,1005.0,0.06,50,0.0,0
2026-06-04T19:50:14Z,Delhi,42.85,-80.5,27.9,26.7,Sunny,25,15.8,WSW,1020.0,0.0,0,7.2,1
2026-06-04T19:50:14Z,Bengaluru,12.9833,77.5833,23.3,25.5,Partly cloudy,89,19.4,WSW,1013.0,0.0,50,0.0,0
2026-06-04T19:50:15Z,Kolkata,22.5697,88.3697,31.0,40.0,Mist,89,17.3,S,1001.0,0.0,50,0.0,0
2026-06-04T19:50:15Z,Hyderabad,17.3753,78.4744,29.8,31.3,Partly Cloudy,54,25.2,WSW,1004.0,0.0,44,0.0,0
2026-06-04T19:50:15Z,Pune,18.5333,73.8667,25.5,21.4,Partly Cloudy,77,9.7,W,1008.0,0.0,30,0.0,0
2026-06-04T19:50:16Z,Ahmedabad,23.0333,72.6167,32.2,36.0,Mist,59,11.5,SW,1002.0,0.0,25,0.0,0
2026-06-04T22:14:36Z,Chennai,13.0833,80.2833,31.2,34.8,Partly cloudy,79,20.2,WSW,1003.0,0.0,50,0.0,0
2026-06-04T22:14:37Z,Mumbai,18.975,72.826,31.1,39.4,Mist,75,20.5,SSW,1004.0,0.03,50,0.0,0
2026-06-04T22:14:37Z,Delhi,42.85,-80.5,27.3,26.0,Sunny,25,15.5,SW,1019.0,0.0,0,1.8,1
2026-06-04T22:14:37Z,Bengaluru,12.9833,77.5833,22.2,24.6,Partly cloudy,88,19.1,WSW,1012.0,0.0,50,0.0,0
2026-06-04T22:14:38Z,Kolkata,22.5697,88.3697,30.2,38.2,Mist,94,15.5,S,1001.0,0.0,50,0.0,0
2026-06-04T22:14:38Z,Hyderabad,17.3753,78.4744,28.7,30.7,Partly Cloudy,62,29.5,W,1004.0,0.0,45,0.0,0
2026-06-04T22:14:38Z,Pune,18.5333,73.8667,25.1,19.1,Partly Cloudy,80,11.5,W,1007.0,0.0,28,0.0,0
2026-06-04T22:14:39Z,Ahmedabad,23.0333,72.6167,30.2,32.3,Mist,62,17.6,SW,1002.0,0.0,25,0.0,0
2026-06-05T01:58:18Z,Chennai,13.0833,80.2833,32.1,37.0,Mist,63,27.0,WSW,1005.0,0.27,25,1.1,1
2026-06-05T01:58:19Z,Mumbai,18.975,72.826,31.3,39.7,Mist,75,11.9,SW,1006.0,0.23,50,0.7,1
2026-06-05T01:58:19Z,Delhi,42.85,-80.5,17.8,17.8,Clear,44,11.2,SW,1018.0,0.0,0,0.0,0
2026-06-05T01:58:19Z,Bengaluru,12.9833,77.5833,22.4,24.7,Partly cloudy,94,22.3,WSW,1013.0,0.0,50,1.0,1
2026-06-05T01:58:20Z,Kolkata,22.5697,88.3697,25.3,26.6,Moderate or heavy rain with thunder,89,13.3,S,1001.0,0.0,100,1.8,1
2026-06-05T01:58:20Z,Hyderabad,17.3753,78.4744,27.3,29.0,Mist,74,24.8,W,1009.0,0.0,50,0.8,1
2026-06-05T01:58:20Z,Pune,18.5333,73.8667,25.8,23.1,Partly Cloudy,76,9.4,WSW,1009.0,0.0,35,0.8,1
2026-06-05T01:58:21Z,Ahmedabad,23.0333,72.6167,29.1,31.2,Mist,70,21.2,SW,1004.0,0.0,50,0.7,1
2026-06-05T06:54:30Z,Chennai,13.0833,80.2833,37.4,49.3,Sunny,51,6.1,NW,1004.0,0.0,0,11.3,1
2026-06-05T06:54:30Z,Mumbai,18.975,72.826,34.3,44.2,Mist,63,22.0,SW,1007.0,0.01,50,11.2,1
2026-06-05T06:54:31Z,Delhi,42.85,-80.5,15.0,14.3,Partly cloudy,67,12.6,SW,1017.0,0.0,50,0.0,0
2026-06-05T06:54:31Z,Bengaluru,12.9833,77.5833,27.2,29.5,Partly cloudy,70,24.8,W,1014.0,0.0,50,12.8,1
2026-06-05T06:54:31Z,Kolkata,22.5697,88.3697,31.1,30.3,Mist,66,11.2,SSW,1002.0,0.16,75,7.4,1
2026-06-05T06:54:32Z,Hyderabad,17.3753,78.4744,33.0,36.6,Partly cloudy,49,20.2,W,1009.0,0.0,50,11.6,1
2026-06-05T06:54:32Z,Pune,18.5333,73.8667,34.4,36.3,Patchy rain nearby,41,17.6,W,1006.0,0.07,89,11.8,1
2026-06-05T06:54:32Z,Ahmedabad,23.0333,72.6167,34.2,34.1,Overcast,47,19.8,WSW,1004.0,0.0,50,10.6,1
2026-06-05T11:53:39Z,Chennai,13.0833,80.2833,33.1,38.7,Partly cloudy,63,24.5,SSE,1002.0,0.0,50,0.3,1
2026-06-05T11:53:40Z,Mumbai,18.975,72.826,34.1,43.6,Mist,63,25.2,SW,1004.0,0.01,50,1.1,1
2026-06-05T11:53:40Z,Delhi,42.85,-80.5,15.3,15.3,Sunny,88,13.3,SW,1017.0,0.0,0,0.3,1
2026-06-05T11:53:41Z,Bengaluru,12.9833,77.5833,29.2,32.6,Partly cloudy,62,23.8,W,1010.0,0.07,50,0.3,1
