ts_utc,city,lat,lon,temp_c,feelslike_c,condition_text,humidity,wind_kph,wind_dir,pressure_mb,precip_mm,cloud,uv,is_day
2026-02-01T12:20:08Z,Mumbai,18.975,72.826,31.2,38.2,Overcast,49,25.6,NW,1013.0,0.0,0,0.2,1
2026-02-01T12:20:08Z,Delhi,42.85,-80.5,-19.7,-27.6,Clear,84,11.9,NNW,1021.0,0.0,0,0.0,0
2026-02-01T12:20:08Z,Bengaluru,12.9833,77.5833,27.1,27.1,Partly Cloudy,42,15.5,ESE,1018.0,0.0,0,0.2,1
2026-02-01T12:20:09Z,Kolkata,22.5697,88.3697,23.4,23.5,Mist,47,9.4,N,1016.0,0.0,25,0.0,0
2026-02-01T12:20:09Z,Hyderabad,17.3753,78.4744,25.0,25.0,Mist,47,13.0,ESE,1018.0,0.0,50,0.1,1
2026-02-01T12:20:09Z,Pune,18.5333,73.8667,30.3,28.3,Sunny,22,6.1,E,1012.0,0.0,11,0.2,1
2026-02-01T12:20:10Z,Ahmedabad,23.0333,72.6167,28.4,26.9,Overcast,48,14.8,WNW,1014.0,0.0,25,0.2,1
2026-02-01T15:12:41Z,Chennai,13.0833,80.2833,26.2,28.0,Mist,79,18.0,NE,1016.0,0.0,50,0.0,0
2026-02-01T15:12:41Z,Mumbai,18.975,72.826,28.1,31.6,Overcast,62,17.3,NNW,1015.0,0.0,0,0.0,0
2026-02-01T15:12:41Z,Delhi,42.85,-80.5,-16.4,-23.4,Sunny,81,11.2,NNE,1025.0,0.0,0,1.1,1
2026-02-01T15:12:42Z,Bengaluru,12.9833,77.5833,24.3,25.4,Clear,54,20.2,ESE,1019.0,0.0,0,0.0,0
2026-02-01T15:12:42Z,Kolkata,22.5697,88.3697,21.4,21.4,Mist,56,8.3,NNE,1017.0,0.0,50,0.0,0
2026-02-01T15:12:42Z,Hyderabad,17.3753,78.4744,24.3,25.2,Mist,61,11.5,ESE,1019.0,0.0,25,0.0,0
2026-02-01T15:12:43Z,Pune,18.5333,73.8667,23.1,23.9,Clear,33,7.9,E,1016.0,0.0,11,0.0,0
2026-02-01T15:12:43Z,Ahmedabad,23.0333,72.6167,24.4,24.6,Overcast,65,16.6,NW,1016.0,0.0,0,0.0,0
2026-02-01T18:16:14Z,Chennai,13.0833,80.2833,25.0,26.7,Mist,83,15.1,ENE,1016.0,0.0,50,0.0,0
2026-02-01T18:16:14Z,Mumbai,18.975,72.826,28.4,31.8,Overcast,55,13.0,NNW,1016.0,0.0,0,0.0,0
2026-02-01T18:16:14Z,Delhi,42.85,-80.5,-10.6,-16.8,Sunny,48,12.6,NW,1023.0,0.0,0,2.0,1
2026-02-01T18:16:15Z,Bengaluru,12.9833,77.5833,20.3,20.3,Mist,78,19.8,E,1021.0,0.0,0,0.0,0
2026-02-01T18:16:15Z,Kolkata,22.5697,88.3697,19.1,19.1,Mist,64,8.3,N,1018.0,0.0,25,0.0,0
2026-02-01T18:16:15Z,Hyderabad,17.3753,78.4744,18.1,18.1,Mist,88,10.4,ESE,1020.0,0.0,0,0.0,0
2026-02-01T18:16:16Z,Pune,18.5333,73.8667,20.7,20.7,Clear,40,3.6,WSW,1016.0,0.0,8,0.0,0
2026-02-01T18:16:16Z,Ahmedabad,23.0333,72.6167,22.3,23.7,Mist,57,15.1,N,1017.0,0.0,0,0.0,0
2026-02-01T21:11:55Z,Chennai,13.0833,80.2833,24.2,25.9,Mist,83,13.7,NE,1015.0,0.0,25,0.0,0
2026-02-01T21:11:55Z,Mumbai,18.975,72.826,26.2,28.0,Mist,70,10.4,N,1015.0,0.0,0,0.0,0
2026-02-01T21:11:55Z,Delhi,42.85,-80.5,-7.1,-12.8,Sunny,37,13.3,NW,1022.0,0.0,0,0.4,1
2026-02-01T21:11:56Z,Bengaluru,12.9833,77.5833,18.3,18.3,Mist,77,14.0,E,1019.0,0.0,0,0.0,0
2026-02-01T21:11:56Z,Kolkata,22.5697,88.3697,17.0,17.0,Mist,68,10.1,N,1017.0,0.0,25,0.0,0
2026-02-01T21:11:56Z,Hyderabad,17.3753,78.4744,16.2,16.2,Mist,94,7.6,ESE,1019.0,0.0,0,0.0,0
2026-02-01T21:11:57Z,Pune,18.5333,73.8667,19.0,19.0,Clear,46,3.6,NNE,1015.0,0.0,7,0.0,0
2026-02-01T21:11:57Z,Ahmedabad,23.0333,72.6167,21.3,21.3,Mist,56,14.8,NNE,1016.0,0.0,0,0.0,0
2026-02-02T00:58:12Z,Chennai,13.0833,80.2833,23.2,25.1,Patchy rain nearby,75,14.0,NNE,1016.0,0.01,70,0.0,0
2026-02-02T00:58:13Z,Mumbai,18.975,72.826,24.1,25.8,Clear,71,12.2,N,1014.0,0.0,4,0.0,0
2026-02-02T00:58:13Z,Delhi,42.85,-80.5,-8.3,-14.0,Clear,76,11.5,WNW,1023.0,0.0,10,0.0,0
2026-02-02T00:58:13Z,Bengaluru,12.9833,77.5833,16.6,16.6,Clear,80,11.9,E,1017.0,0.0,10,0.0,0
2026-02-02T00:58:14Z,Kolkata,22.5697,88.3697,15.5,15.5,Sunny,46,10.8,N,1018.0,0.0,5,0.1,1
2026-02-02T00:58:14Z,Hyderabad,17.3753,78.4744,16.8,16.8,Clear,80,8.6,ESE,1017.0,0.0,4,0.0,0
2026-02-02T00:58:14Z,Pune,18.5333,73.8667,18.1,18.1,Clear,49,5.8,ESE,1016.0,0.0,4,0.0,0
2026-02-02T00:58:15Z,Ahmedabad,23.0333,72.6167,21.5,21.5,Clear,32,18.0,NE,1016.0,0.0,18,0.0,0
2026-02-02T04:49:49Z,Chennai,13.0833,80.2833,27.2,28.8,Mist,74,20.5,NE,1017.0,0.0,50,6.7,1
2026-02-02T04:49:50Z,Mumbai,18.975,72.826,27.1,28.6,Overcast,54,6.1,E,1017.0,0.0,25,4.0,1
2026-02-02T04:49:50Z,Delhi,42.85,-80.5,-12.7,-18.4,Clear,92,9.7,WNW,1024.0,0.0,0,0.0,0
2026-02-02T04:49:51Z,Bengaluru,12.9833,77.5833,21.1,21.1,Mist,64,15.1,E,1022.0,0.0,0,7.5,1
2026-02-02T04:49:51Z,Kolkata,22.5697,88.3697,20.3,20.3,Mist,60,12.2,NNW,1019.0,0.0,25,5.2,1
2026-02-02T04:49:51Z,Hyderabad,17.3753,78.4744,25.1,25.8,Sunny,47,13.3,ESE,1018.0,0.0,0,5.7,1
2026-02-02T04:49:52Z,Pune,18.5333,73.8667,26.2,25.9,Sunny,36,13.0,ESE,1018.0,0.0,5,4.9,1
2026-02-02T04:49:52Z,Ahmedabad,23.0333,72.6167,22.1,23.2,Mist,65,21.6,ENE,1018.0,0.0,50,2.5,1
2026-02-02T06:45:49Z,Chennai,13.0833,80.2833,29.3,32.0,Mist,66,22.0,NE,1016.0,0.01,50,8.8,1
2026-02-02T06:45:50Z,Mumbai,18.975,72.826,31.1,34.2,Overcast,36,4.7,WSW,1016.0,0.0,0,6.8,1
2026-02-02T06:45:50Z,Delhi,42.85,-80.5,-15.5,-21.6,Clear,85,9.4,W,1023.0,0.0,0,0.0,0
2026-02-02T06:45:51Z,Bengaluru,12.9833,77.5833,25.1,24.4,Sunny,47,14.8,E,1020.0,0.0,0,10.5,1
2026-02-02T06:45:51Z,Kolkata,22.5697,88.3697,24.4,23.4,Mist,47,12.6,NNW,1018.0,0.0,25,5.6,1
2026-02-02T06:45:51Z,Hyderabad,17.3753,78.4744,25.0,25.1,Mist,57,13.0,E,1021.0,0.0,0,7.7,1
2026-02-02T06:45:52Z,Pune,18.5333,73.8667,28.3,27.0,Sunny,28,10.8,ESE,1016.0,0.0,4,7.4,1
2026-02-02T06:45:52Z,Ahmedabad,23.0333,72.6167,27.0,26.4,Overcast,54,18.0,ENE,1018.0,0.0,25,4.8,1
2026-02-02T09:33:28Z,Mumbai,18.975,72.826,33.2,41.3,Overcast,32,21.2,WNW,1013.0,0.0,25,2.8,1
2026-02-02T09:33:30Z,Delhi,42.85,-80.5,-15.0,-22.1,Patchy light snow,85,12.2,W,1021.0,0.0,75,0.0,0
2026-02-02T09:33:35Z,Bengaluru,12.9833,77.5833,28.2,26.8,Sunny,42,15.1,ESE,1017.0,0.0,0,3.4,1
2026-02-02T09:33:45Z,Kolkata,22.5697,88.3697,27.1,25.3,Mist,28,11.9,NNW,1015.0,0.0,25,0.9,1
2026-02-02T09:33:48Z,Hyderabad,17.3753,78.4744,28.0,27.0,Mist,40,10.1,E,1017.0,0.0,50,2.3,1
2026-02-02T09:33:50Z,Pune,18.5333,73.8667,31.0,28.9,Sunny,21,7.6,E,1011.0,0.0,11,2.9,1
2026-02-02T09:33:51Z,Ahmedabad,23.0333,72.6167,29.4,27.5,Overcast,48,6.5,NNE,1015.0,0.0,50,2.2,1
2026-02-02T12:27:34Z,Chennai,13.0833,80.2833,27.4,29.5,Mist,74,18.7,NE,1014.0,0.0,50,0.1,1
2026-02-02T12:27:34Z,Mumbai,18.975,72.826,30.2,35.2,Overcast,46,21.2,WNW,1012.0,0.0,25,0.2,1
2026-02-02T12:27:34Z,Delhi,42.85,-80.5,-23.2,-30.9,Overcast,78,9.7,WSW,1024.0,0.0,0,0.0,0
2026-02-02T12:27:35Z,Bengaluru,12.9833,77.5833,27.1,26.2,Partly Cloudy,39,18.0,ESE,1017.0,0.0,0,0.2,1
2026-02-02T12:27:35Z,Kolkata,22.5697,88.3697,24.3,23.5,Mist,29,9.4,N,1015.0,0.0,25,0.0,0
2026-02-02T12:27:36Z,Hyderabad,17.3753,78.4744,26.2,25.7,Mist,51,11.9,ESE,1017.0,0.0,50,0.1,1
2026-02-02T12:27:36Z,Pune,18.5333,73.8667,30.5,28.5,Sunny,21,4.0,ENE,1011.0,0.0,9,0.2,1
2026-02-02T12:27:36Z,Ahmedabad,23.0333,72.6167,28.1,26.6,Overcast,48,6.5,NNW,1014.0,0.0,0,0.2,1
2026-02-02T15:27:13Z,Chennai,13.0833,80.2833,26.3,28.2,Mist,79,18.4,NE,1015.0,0.0,50,0.0,0
2026-02-02T15:27:13Z,Mumbai,18.975,72.826,28.4,32.0,Overcast,45,14.0,NW,1014.0,0.0,25,0.0,0
2026-02-02T15:27:14Z,Delhi,42.85,-80.5,-9.5,-16.5,Cloudy,81,16.6,SW,1025.0,0.0,0,1.1,1
2026-02-02T15:27:14Z,Bengaluru,12.9833,77.5833,22.3,24.5,Mist,65,20.9,E,1020.0,0.0,0,0.0,0
2026-02-02T15:27:14Z,Kolkata,22.5697,88.3697,21.4,21.4,Mist,43,8.6,NNE,1017.0,0.0,25,0.0,0
2026-02-02T15:27:15Z,Hyderabad,17.3753,78.4744,24.0,25.1,Mist,61,12.6,SE,1019.0,0.0,25,0.0,0
2026-02-02T15:27:15Z,Pune,18.5333,73.8667,22.6,24.1,Clear,37,3.6,WNW,1015.0,0.0,16,0.0,0
2026-02-02T15:27:15Z,Ahmedabad,23.0333,72.6167,26.3,26.4,Overcast,54,10.1,N,1016.0,0.0,0,0.0,0
2026-02-02T18:25:09Z,Chennai,13.0833,80.2833,25.3,27.0,Mist,79,13.7,NE,1016.0,0.0,50,0.0,0
2026-02-02T18:25:09Z,Mumbai,18.975,72.826,29.2,32.5,Overcast,37,7.2,NNE,1015.0,0.0,0,0.0,0
2026-02-02T18:25:10Z,Delhi,42.85,-80.5,-7.4,-14.3,Overcast,60,18.7,SW,1023.0,0.0,0,2.0,1
2026-02-02T18:25:10Z,Bengaluru,12.9833,77.5833,19.4,19.4,Mist,83,18.4,E,1020.0,0.0,0,0.0,0
2026-02-02T18:25:10Z,Kolkata,22.5697,88.3697,19.2,19.2,Mist,52,6.1,NNE,1017.0,0.0,25,0.0,0
2026-02-02T18:25:11Z,Hyderabad,17.3753,78.4744,18.2,18.2,Mist,83,10.1,ESE,1019.0,0.0,0,0.0,0
2026-02-02T18:25:11Z,Pune,18.5333,73.8667,20.8,20.8,Clear,46,9.4,WNW,1016.0,0.0,16,0.0,0
2026-02-02T18:25:12Z,Ahmedabad,23.0333,72.6167,23.4,24.2,Overcast,50,13.3,NNE,1016.0,0.0,0,0.0,0
2026-02-03T00:58:52Z,Chennai,13.0833,80.2833,22.6,24.8,Partly Cloudy,74,12.6,NNE,1016.0,0.0,50,0.0,0
2026-02-03T00:58:52Z,Mumbai,18.975,72.826,24.2,25.7,Clear,63,9.7,NNE,1014.0,0.0,6,0.0,0
2026-02-03T00:58:52Z,Delhi,42.85,-80.5,-7.1,-11.6,Light freezing rain,82,11.9,SSW,1021.0,0.01,99,0.0,0
2026-02-03T00:58:53Z,Bengaluru,12.9833,77.5833,16.3,16.3,Clear,72,12.2,E,1017.0,0.0,5,0.0,0
2026-02-03T00:58:53Z,Kolkata,22.5697,88.3697,15.6,15.6,Sunny,37,9.0,NNE,1018.0,0.0,7,0.1,1
2026-02-03T00:58:53Z,Hyderabad,17.3753,78.4744,17.1,17.1,Partly Cloudy,91,10.4,SE,1017.0,0.0,26,0.0,0
2026-02-03T00:58:54Z,Pune,18.5333,73.8667,17.6,17.6,Clear,48,5.4,E,1016.0,0.0,6,0.0,0
2026-02-03T00:58:54Z,Ahmedabad,23.0333,72.6167,19.9,19.9,Clear,59,12.6,NE,1016.0,0.0,10,0.0,0
